acresburned,adminunit,archiveyear,county,extinguished,fatalities,latitude,firelocation,longitude,firename,searchdescription,started,structuresdamaged,structuresdestroyed,structuresevacuated,structuresthreatened,timestarted,timeextinguished,dayofweekstartedname,dayofweekstartednum,duration,date_established,population_jul_2019,areasqmi,areakm2,popdensitypersqmi,caucus
745.0, Los Angeles Fire Department,2019,Los Angeles,2019-11-05 17:30:00+00:00,,34.098191,East Sepulveda Blvd and I-405 near Los Angeles City ,-118.478717,Getty Fire ,"The Getty Fire started October 28, 2019 off East Sepulveda Blvd and I-405 in Los Angeles county.",2019-10-28 06:46:55+00:00,,,,,2019-10-28 06:46:55+00:00,2019-11-05 17:30:00+00:00,Mon,1,8.446585648148151,1850,10014009,4060,10515,2466.5046798029557,Urban
156.0,Angeles National Forest,2019,"Los Angeles, Kings",2019-08-05 12:25:00+00:00,,34.677864,Off Interstate 5 & Templin Hwy,-118.752395,Five Fire,,2019-08-03 17:01:15+00:00,,,,,2019-08-03 17:01:15+00:00,2019-08-05 12:25:00+00:00,Sat,6,1.8081597222222223,1850,10014009,4060,10515,2466.5046798029557,"Urban, Rural"
42.0,Los Angeles Fire Department ,2019,Los Angeles,2019-10-31 14:16:00+00:00,,34.055768,"North Palisades Dr., Pacific Palisades",-118.554091,Palisades Fire,"The Palisades fire started off North Palisades Dr., Pacific Palisades in Los Angeles County.",2019-10-21 11:52:52+00:00,,,,,2019-10-21 11:52:52+00:00,2019-10-31 14:16:00+00:00,Mon,1,10.099398148148149,1850,10014009,4060,10515,2466.5046798029557,Urban
27531.0,CAL FIRE Riverside Unit / San Bernardino National Forest,2013,"Riverside, Shasta, Shasta, Alameda",2013-07-30 18:00:00+00:00,,33.7095,Hwy 243 & Hwy 74 near Mountain Center,-116.72885,Mountain Fire,The Mountain Fire burned in July 2013 off Highway 243 and Highway 74 near Mountain Center in Riverside County on the San Bernardino National Forest. ,2013-07-15 13:43:00+00:00,,,,,2013-07-15 13:43:00+00:00,2013-07-30 18:00:00+00:00,Mon,1,15.178472222222226,1893,2418185,7208,18669,335.4862652608213,"Urban, Suburban, Suburban, Urban"
20292.0,CAL FIRE Riverside Unit / San Bernardino National Forest,2013,"Riverside, Fresno, Shasta, San Bernardino",2013-08-12 18:00:00+00:00,,33.86157,"Poppet Flats Rd near Hwy 243, south of Banning",-116.90427,Silver Fire,"The Silver Fire burned in August 2013 off Poppet Flats Rd near Hwy 243, south of Banning in Riverside County. ",2013-08-07 14:05:00+00:00,8.0,40.0,,,2013-08-07 14:05:00+00:00,2013-08-12 18:00:00+00:00,Wed,3,5.1631944444444455,1893,2418185,7208,18669,335.4862652608213,"Urban, Urban, Suburban, Urban"
3166.0,CAL FIRE/Riverside County Fire ,2013,"Riverside, Humboldt, Butte, San Bernardino",2013-05-04 18:30:00+00:00,,34.288877,Mias Canyon and Bluff Road in Banning,-116.941311,Summit Fire,The Summit Fire burned in May 2013 near Mias Canyon and Bluff Road in Banning in Riverside County. ,2013-05-01 12:38:00+00:00,,1.0,,,2013-05-01 12:38:00+00:00,2013-05-04 18:30:00+00:00,Wed,3,3.2444444444444436,1893,2418185,7208,18669,335.4862652608213,"Urban, Rural, Suburban, Urban"
510.0,CAL FIRE/Riverside County Fire,2013,Riverside,2013-05-05 18:45:00+00:00,,33.894055,"Highway 243, south of Banning and north of Pine Cove",-116.855019,Gorgonio Fire,"The Gorgonio Fire burned in May 2013 off Highway 243, south of Banning and north of Pine Cove, in Riverside County. ",2013-05-04 11:43:00+00:00,,,,,2013-05-04 11:43:00+00:00,2013-05-05 18:45:00+00:00,Sat,6,1.2930555555555556,1893,2418185,7208,18669,335.4862652608213,Urban
150.0,CAL FIRE / Riverside County Fire,2013,Riverside,2013-07-17 07:45:00+00:00,,33.99012800000001,"Redlands Boulevard and San Timoteo Canyon Road, north of Moreno Valley",-117.164997,Redlands Fire,"The Redlands Fire burned in July 2013 off Redlands Boulevard and San Timoteo Canyon Road, north of Moreno Valley in Riverside County. ",2013-07-16 17:48:00+00:00,,,,,2013-07-16 17:48:00+00:00,2013-07-17 07:45:00+00:00,Tue,2,0.5812499999999999,1893,2418185,7208,18669,335.4862652608213,Urban
124.0,CAL FIRE/Riverside County Fire,2013,"Riverside, Riverside, Riverside",2013-05-25 23:00:00+00:00,,33.963591,"Off Smiley Blvd & Vista Suelto Rd, north of Moreno Valley",-117.187934,Smiley Fire,"The Smiley Fire burned in May 2013, off Smiley Blvd and Vista Suelto Road, North of Moreno Valley, in Riverside County. ",2013-05-25 14:59:00+00:00,,,,,2013-05-25 14:59:00+00:00,2013-05-25 23:00:00+00:00,Sat,6,0.3340277777777778,1893,2418185,7208,18669,335.4862652608213,"Urban, Urban, Urban"
90.0,CAL FIRE/Riverside County Fire ,2013,"Riverside, Kern, Kern, San Luis Obispo",2013-05-21 19:30:00+00:00,,33.9582,Off Whitewater Canyon Road in Whitewater,-116.6534,Water Fire,The Water Fire burned in May 2013 off Whitewater Canyon Road in Whitewater in Riverside County.,2013-05-21 14:16:00+00:00,,,,,2013-05-21 14:16:00+00:00,2013-05-21 19:30:00+00:00,Tue,2,0.2180555555555556,1893,2418185,7208,18669,335.4862652608213,"Urban, Suburban, Suburban, Suburban"
60.0,San Bernardino National Forest,2013,Riverside,2013-08-08 09:00:00+00:00,,38.838,Off of Hwy 111 & Tramway Rd in Palm Springs,-116.61,Tram Fire,The Tram Fire burned in August 2013 off of Highway 111 and Tramway Road in Palm Springs on the San Bernardino National Forest in Riverside County. ,2013-08-06 13:39:00+00:00,,,,,2013-08-06 13:39:00+00:00,2013-08-08 09:00:00+00:00,Tue,2,1.80625,1893,2418185,7208,18669,335.4862652608213,Urban
60.0,CAL FIRE/Riverside County  Fire,2013,Riverside,2013-08-04 18:00:00+00:00,,33.910270000000004,"near Mt. David, south of Beaumont",-116.99895,Relay Fire,"The Relay Fire burned in August 2013, near Mount David, south of Beaumont in Riverside County. ",2013-08-04 16:29:00+00:00,,,,,2013-08-04 16:29:00+00:00,2013-08-04 18:00:00+00:00,Sun,0,0.06319444444444444,1893,2418185,7208,18669,335.4862652608213,Urban
42.0,CAL FIRE/Riverside County Fire,2013,Riverside,2013-06-08 19:00:00+00:00,,33.969359999999995,"off San Timoteo Canyon Rd and Viper Rd, north of Moreno Valley",-117.1265,Viper Fire,"The Viper Fire burned in June 2013 off San Timoteo Canyon Road and Viper Road, north of Moreno Valley in Riverside County. ",2013-06-08 15:37:00+00:00,,,,,2013-06-08 15:37:00+00:00,2013-06-08 19:00:00+00:00,Sat,6,0.14097222222222222,1893,2418185,7208,18669,335.4862652608213,Urban
40.0,CAL FIRE/Riverside County Fire,2013,Riverside,2013-08-16 21:00:00+00:00,,33.570291,Ave 66 and Pierce Street  ,-116.10815,Pierce Fire,The Pierce Fire burned in August 2013 off Avenue 66 and Pierce Street in Riverside County. ,2013-08-16 13:31:00+00:00,,,,,2013-08-16 13:31:00+00:00,2013-08-16 21:00:00+00:00,Fri,5,0.3118055555555556,1893,2418185,7208,18669,335.4862652608213,Urban
40.0,CAL FIRE / Riverside County Fire,2013,Riverside,2013-07-20 19:30:00+00:00,,33.9634,Heacock St & Sandy Glade Ave in Moreno Valley,-117.2508,Heacock Fire,The Heacock Fire burned in July 2013 off Heacock Street and Sandy Glade Ave in Moreno Valley in Riverside County. ,2013-07-19 16:21:00+00:00,,,,,2013-07-19 16:21:00+00:00,2013-07-20 19:30:00+00:00,Fri,5,1.13125,1893,2418185,7208,18669,335.4862652608213,Urban
40.0,CAL FIRE/Riverside County Fire,2013,Riverside,2013-06-15 08:00:00+00:00,,34.001745,"Highgrove Pass Rd and Pigeon Pass Rd, Community of Highgrove",-117.302057,Palmyrita Fire,"The Palmyrita Fire burned in June 2013 off Highgrove Pass Rd and Pigeon Pass Rd, Community of Highgrove, Riverside County. ",2013-06-14 13:47:00+00:00,,,,,2013-06-14 13:47:00+00:00,2013-06-15 08:00:00+00:00,Fri,5,0.7590277777777777,1893,2418185,7208,18669,335.4862652608213,Urban
40.0,CAL FIRE Riverside Unit,2013,Riverside,2013-05-17 08:30:00+00:00,,33.655638,"Avenue 54 and Tyler Street, near the community of Coachella",-116.161201,54 Fire,"The 54 Fire burned in May 2013 off Avenue 54 and Tyler Street, near the community of Coachella, in Riverside County. ",2013-05-16 13:48:00+00:00,,,,,2013-05-16 13:48:00+00:00,2013-05-17 08:30:00+00:00,Thu,4,0.7791666666666667,1893,2418185,7208,18669,335.4862652608213,Urban
25.0,CAL FIRE Riverside Unit,2013,"Riverside, Siskiyou",2013-05-20 18:50:00+00:00,,33.96201,Off Sunset Ave & Mesa St in Banning,-116.90721299999998,Cherry Fire,"The Cherry Fire burned in May 2012 off Sunset Ave and Mesa Street in Banning, in Riverside County. ",2013-05-20 13:47:00+00:00,,,,,2013-05-20 13:47:00+00:00,2013-05-20 18:50:00+00:00,Mon,1,0.21041666666666667,1893,2418185,7208,18669,335.4862652608213,"Urban, Rural"
15.0,CAL FIRE / Riverside County Fire,2013,Riverside,2013-07-19 19:30:00+00:00,,33.94528,"Hwy 60 east of Gilman Springs Rd, east of Moreno Valley",-117.09306,Gilman Fire,"The Gilman Fire burned in July 2013 off Highway 60 eat of Gilman Springs Road, east of Moreno Valley in Riverside County. ",2013-07-19 17:31:00+00:00,,,,,2013-07-19 17:31:00+00:00,2013-07-19 19:30:00+00:00,Fri,5,0.08263888888888889,1893,2418185,7208,18669,335.4862652608213,Urban
0.0,USFS San Bernardino National Forest,2013,Riverside,2013-06-09 16:45:00+00:00,,33.99647,"Hathaway Canyon area, northeast of Banning",-116.84137,Hathaway Fire,"The Hathaway Fire burned in June 2013 in the Hathaway Canyon area, northeast of Banning on the San Bernardino National Forest in Riverside County. ",2013-06-09 12:30:00+00:00,,,,,2013-06-09 12:30:00+00:00,2013-06-09 16:45:00+00:00,Sun,0,0.17708333333333334,1893,2418185,7208,18669,335.4862652608213,Urban
57.0,CAL FIRE / Riverside County Fire,2014,Riverside,2014-03-29 17:15:00+00:00,,33.5982,Off Ave 62 and Van Buren St in Thermal,-116.1985,Van Buren Fire,"The Van Buren Fire started on March 28, 2014 and burned 57 acres off Ave 62 and Van Buren St in Thermal (Riverside County).",2014-03-28 14:31:00+00:00,,,,,2014-03-28 14:31:00+00:00,2014-03-29 17:15:00+00:00,Fri,5,1.1138888888888892,1893,2418185,7208,18669,335.4862652608213,Urban
1049.0,CAL FIRE/Riverside County Fire,2015,"Riverside, San Diego, Kern, Butte",2015-04-24 07:30:00+00:00,,33.884313,at Hwy 71/Hwy 91 near the Prado Basin,-117.642759,Highway Fire,"The Highway Fire, at Hwy 71/Hwy 91 near Prado Basin, burned 1,020 acres in April 2015",2015-04-18 18:12:00+00:00,,,,,2015-04-18 18:12:00+00:00,2015-04-24 07:30:00+00:00,Sat,6,5.554166666666667,1893,2418185,7208,18669,335.4862652608213,"Urban, Urban, Suburban, Suburban"
543.0,CAL FIRE/Riverside County Fire,2015,Riverside,2015-08-15 17:30:00+00:00,,33.5736,Highway 74 east of Highway 371,-116.5387,Anza Fire,"The Anza Fire started on August 10, 2015 off Highway 74 east of Highway 371 near Anza, in Riverside County.",2015-08-10 11:44:00+00:00,,,,,2015-08-10 11:44:00+00:00,2015-08-15 17:30:00+00:00,Mon,1,5.240277777777779,1893,2418185,7208,18669,335.4862652608213,Urban
21.0,CAL FIRE Riverside County Fire,2015,Riverside,2015-07-12 19:48:00+00:00,,33.986204,"San Timoteo Canyon Rd and Redlands Blvd, northeast of Moreno Valley",-117.43942,Spider Fire,"Spider Fire started on July 12, 2015 off San Timoteo Canyon and Redlands Blvd, northeast of Moreno Valley and burned 21 acres.",2015-07-12 13:52:00+00:00,,,,,2015-07-12 13:52:00+00:00,2015-07-12 19:48:00+00:00,Sun,0,0.24722222222222226,1893,2418185,7208,18669,335.4862652608213,Urban
139.0,CAL FIRE Riverside County Fire,2016,Riverside,2016-06-07 18:15:00+00:00,,33.476894,Off I-15 south of Temecula Parkway,-117.140883,Temecula Fire,The Temecula fire off I-15 south of Temecula Parkway (Riverside County) burned in June 2016.,2016-06-04 11:40:00+00:00,,,,,2016-06-04 11:40:00+00:00,2016-06-07 18:15:00+00:00,Sat,6,3.274305555555556,1893,2418185,7208,18669,335.4862652608213,Urban
6309.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 11:08:00+00:00,,33.530045,"Hwy 79 North, Lambs Canyon south of Dump Road, south of Beaumont",-116.594422,Manzanita Fire,"The Manzanita Fire started on June 26, 2017 off Hwy 79 North, Lambs Canyon south of Dump Road, south of Beaumont and burned 6,309 acres.",2017-06-26 15:10:00+00:00,,,,,2017-06-26 15:10:00+00:00,2018-01-09 11:08:00+00:00,Mon,1,196.8319444444444,1893,2418185,7208,18669,335.4862652608213,Urban
3874.0,CAL FIRE Riverside Unit,2017,Riverside,2018-01-09 12:50:00+00:00,,33.974709999999995,"San Timoteo Canyon Road / Fisherman's Retreat, Beaumont",-117.09984,Palmer Fire,"The Palmer fire started September 2 2017 off San Timoteo Canyon Road and Fisherman's Retreat, Beaumont (Riverside County) and burned 3,874 acres.",2017-09-02 13:33:00+00:00,,,,,2017-09-02 13:33:00+00:00,2018-01-09 12:50:00+00:00,Sat,6,128.97013888888893,1893,2418185,7208,18669,335.4862652608213,Urban
1350.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 09:53:00+00:00,,34.00566,"off Opera Loop & East Palmyrita Avenue, in Highgrove ",-117.30693,Opera Fire,"The Opera Fire started on April 30, 2017 off Opera Loop & East Palmyrita Avenue, in Highgrove in Riverside County and burned 1,350 acres. ",2017-04-30 15:23:00+00:00,,,,,2017-04-30 15:23:00+00:00,2018-01-09 09:53:00+00:00,Sun,0,253.77083333333331,1893,2418185,7208,18669,335.4862652608213,Urban
1044.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 12:38:00+00:00,,33.98212,Blaine Rd and Terrace Dr,-117.30819,Blaine Fire,"The Blaine Fire started on August 13, 2017, off Blaine Rd and Terrace Dr in Box Spring Mountain in Riverside County and burned 1,044 acres. ",2017-08-13 16:10:00+00:00,,,,,2017-08-13 16:10:00+00:00,2018-01-09 12:38:00+00:00,Sun,0,148.85277777777782,1893,2418185,7208,18669,335.4862652608213,Urban
866.0,Cleveland National Forest,2017,Riverside,2018-01-09 13:45:00+00:00,,33.602470000000004,"S Main Divide Rd and Wildomar OHV Park, west of Wildomar City",-117.34192,Wildomar Fire,"The Wildomar Fire started on October 26, 2017 off S Main Divide Rd and Wildomar OHV Park, west of Wildomar City (Riverside County) and burned 866 acres. It was contained on October 30, 2017. ",2017-10-26 12:34:00+00:00,,,,,2017-10-26 12:34:00+00:00,2018-01-09 13:45:00+00:00,Thu,4,75.04930555555556,1893,2418185,7208,18669,335.4862652608213,Urban
545.0,CAL FIRE Riverside Unit,2017,Riverside,2018-01-09 12:42:00+00:00,,33.95036,Misa Canyon Road and Bluff Street,-116.88066,Mias Fire,"The Mias Fire started on August 14, 2017 off of Mias Canyon Road and Bluff Street, north of Banning (Riverside County) and burned 545 acres.",2017-08-14 15:45:00+00:00,,,,,2017-08-14 15:45:00+00:00,2018-01-09 12:42:00+00:00,Mon,1,147.87291666666667,1893,2418185,7208,18669,335.4862652608213,Urban
300.0,Murrieta Fire,2017,"Riverside, San Joaquin",2018-01-09 13:47:00+00:00,,33.59257,"Los Alamos Rd & Liberty Rd, city of Murrieta",-117.14979,Liberty Fire,"On Thursday, December 07, 2017, the Liberty Fire started off Los Alamos Rd & Liberty Rd, in an unincorporated area of Murrieta and burned 300 acres.",2017-12-07 13:14:00+00:00,,,,,2017-12-07 13:14:00+00:00,2018-01-09 13:47:00+00:00,Thu,4,33.02291666666667,1893,2418185,7208,18669,335.4862652608213,"Urban, Urban"
205.0,CAL FIRE / Riverside County Fire,2017,"Riverside, Riverside, Fresno, Modoc, Lake",2018-01-09 11:44:00+00:00,,33.85323,"Off Tin Mine Rd & La Sierra Ave, near Lake Mathews",-117.48195,Eagle Fire,"The Eagle Fire started on July 4, 2017 off Tin Mine Rd & La Sierra Ave, near Lake Mathews (Riverside County) and burned 205 acres.",2017-07-04 16:55:00+00:00,,,,,2017-07-04 16:55:00+00:00,2018-01-09 11:44:00+00:00,Tue,2,188.78402777777785,1893,2418185,7208,18669,335.4862652608213,"Urban, Urban, Urban, Rural, Rural"
200.0,CAL FIRE / Riverside County Fire,2017,"Riverside, Kern",2018-01-09 12:15:00+00:00,,33.689091999999995,"Off Amorose St, in the community of Lake Elsinore",-117.396404,Rose Fire,"The Rose Fire started on July 31, 2017 off Amorose St, Lake Elsinore (Riverside County) and burned 200 a res.",2017-07-31 14:22:00+00:00,,,,,2017-07-31 14:22:00+00:00,2018-01-09 12:15:00+00:00,Mon,1,161.91180555555556,1893,2418185,7208,18669,335.4862652608213,"Urban, Suburban"
168.0,CAL FIRE Riverside Unit,2017,Riverside,2018-01-09 12:43:00+00:00,,33.87679,"Lambs Canyon Road and Gilman Springs Road, Community of Gilman Springs",-117.00258,Hills Fire,"The Hills Fire started of August 19, 2017 off of Lambs Canyon Road and Gilman Springs Road, Community of Gilman Springs, Riverside County and burned 168 acres.",2017-08-19 16:31:00+00:00,,,,,2017-08-19 16:31:00+00:00,2018-01-09 12:43:00+00:00,Sat,6,142.84166666666667,1893,2418185,7208,18669,335.4862652608213,Urban
122.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 12:19:00+00:00,,34.009026,Stewart Rd at Woodson Rd in Moreno Valley,-117.239099,Stewart Fire,"The Stewart Fire started on August 4, 2017 off Stewart Rd and Woodson Rd in Moreno Valley (Riverside County) and burned 122 acres.",2017-08-04 14:25:00+00:00,,,,,2017-08-04 14:25:00+00:00,2018-01-09 12:19:00+00:00,Fri,5,157.9125,1893,2418185,7208,18669,335.4862652608213,Urban
120.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 10:16:00+00:00,,33.882870000000004,"Lamb Canyon & Dump Road, north of Hemet ",-116.99651,Lamb Fire,"The Lamb Fire started on May 25 off of Lambs Canyon & Dump Road, north of Hemet in Riverside County and burned 120 acres.",2017-05-25 14:48:00+00:00,,,,,2017-05-25 14:48:00+00:00,2018-01-09 10:16:00+00:00,Thu,4,228.8111111111111,1893,2418185,7208,18669,335.4862652608213,Urban
92.0,CAL FIRE/Riverside County Fire/San Bernardino National Forest ,2017,"Riverside, Riverside",2018-01-09 12:23:00+00:00,,33.57139,Reed Valley Rd. and Forest Route 7S04 in Aguanga,-116.8247,Reed Fire,"The Reed Fire started on August 7, 2017, off Reed Valley Road and Forest Route 7S04 in Aguanga (Riverside County) and burned 92 acres.",2017-08-07 14:14:00+00:00,,,,,2017-08-07 14:14:00+00:00,2018-01-09 12:23:00+00:00,Mon,1,154.92291666666668,1893,2418185,7208,18669,335.4862652608213,"Urban, Urban"
72.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 12:01:00+00:00,,33.75526,"off of Mc Pherson Road, Perris",-117.25075,Ellis Fire,"The Ellis Fire started on July 18, 201 off of Mc Pherson Rd in Perris in Riverside County and burned 72 acres. ",2017-07-18 15:34:00+00:00,,,,,2017-07-18 15:34:00+00:00,2018-01-09 12:01:00+00:00,Tue,2,174.85208333333335,1893,2418185,7208,18669,335.4862652608213,Urban
63.0,Riverside County Fire Department,2017,Riverside,2018-01-09 12:07:00+00:00,,33.819759999999995,"Placentia Ave. at Eureka St, Nuevo",-117.18552,Placentia Fire,"the Placentia Fire started on July 28 2017 near Placentia Ave. at Eureka St, Nuevo (Riverside County) and burned 63 acres.",2017-07-28 18:11:00+00:00,,,,,2017-07-28 18:11:00+00:00,2018-01-09 12:07:00+00:00,Fri,5,164.74722222222226,1893,2418185,7208,18669,335.4862652608213,Urban
50.0,CAL FIRE/Riverside County Fire,2017,Riverside,2018-01-09 13:42:00+00:00,,33.8826,"Lambs Canyon Road & Gilman Springs Road, Gilman Springs",-117.00589,Extension Fire,"The Extension Fire started October 23, 2017 off Lambs Canyon Road & Gilman Springs Road, Gilman Springs and burned 50 acres. ",2017-10-23 10:31:00+00:00,,,,,2017-10-23 10:31:00+00:00,2018-01-09 13:42:00+00:00,Mon,1,78.13263888888889,1893,2418185,7208,18669,335.4862652608213,Urban
50.0,CAL FIRE/Riverside County Fire Department,2017,"Riverside, Riverside",2018-01-09 11:41:00+00:00,,33.877390000000005,"Lake Perris State Recreation Area, Moreno Valley (Riverside County)",-117.16215,Lago Fire,"The Lago Fire started on July 3, 2017 at Lake Perris State Recreation Area, Moreno Valley (Riverside County) and burned 50 acres.",2017-07-03 15:14:00+00:00,,,,,2017-07-03 15:14:00+00:00,2018-01-09 11:41:00+00:00,Mon,1,189.85208333333333,1893,2418185,7208,18669,335.4862652608213,"Urban, Urban"
48.0,CAL FIRE Riverside Unit,2017,Riverside,2018-01-09 10:21:00+00:00,,33.585770000000004,off Avenue 64 and Las Serenas Street,-116.07429,Serenas Fire,"The Serenas Fire started on May 28, 2017 off Avenue 64 near Las Serenas Street in Riverside County and burned 48 acres.",2017-05-28 15:27:00+00:00,,,,,2017-05-28 15:27:00+00:00,2018-01-09 10:21:00+00:00,Sun,0,225.7875,1893,2418185,7208,18669,335.4862652608213,Urban
45.0,City of Riverside Fire Department,2017,Riverside,2018-01-09 13:49:00+00:00,,33.9885,"Mission Inn Ave. and Redwood Dr., Riverside",-117.38417,Riverbottom Fire,"The Riverbottom Fire started on December 21, 2017 near Mission Inn Ave. and Redwood Dr.,  City of Riverside in Riverside County and burned 45 acres.",2017-12-21 11:16:00+00:00,,,,,2017-12-21 11:16:00+00:00,2018-01-09 13:49:00+00:00,Thu,4,19.10625,1893,2418185,7208,18669,335.4862652608213,Urban
